grain_R,grain_asp
22.657034,1.37176
19.442307,1.6242427
32.383068,1.5762525
24.838507,1.3086973
13.522005,1.7394812
23.447508,1.6903609
27.873201,1.6206533
16.669083,1.5418462
17.904623,1.5128706
8.791179,1.9445165
40.904774,1.8649306
3.9044337,1.6142131
17.459263,1.4771451
20.739954,1.2608926
26.961855,1.7067188
29.356916,1.4906317
6.498875,1.6950351
21.824625,1.3520092
8.881049,1.6098527
7.973496,1.6627797
3.894357,1.8878571
34.83872,1.5377848
11.862493,1.5896771
11.99332,1.5048529
5.004445,1.5671171
20.989176,1.5129846
17.271198,1.5715822
10.363583,1.548282
44.564655,1.8846544
21.464745,1.4731089
19.900827,1.3909065
1.5732816,2.0462117
24.067171,1.6619325
8.890632,1.8599454
23.891596,1.604926
28.948847,1.5419707
15.022433,1.7741793
19.415392,1.7107747
14.172535,1.4942635
28.855341,1.6344625
3.855344,1.5833029
12.9291725,1.7186471
5.333152,1.911919
19.284525,1.5611178
33.383892,1.7227664
24.461628,1.7474886
13.772964,1.6259071
21.12566,1.5975624
5.7423863,1.9434515
26.47021,1.4420365
15.421461,1.5246521
10.38473,1.402316
29.856615,1.4979111
22.149187,1.5139297
32.36218,1.4817215
23.410566,1.6681939
4.268995,1.6041694
18.821959,1.7956141
6.518526,1.574436
18.184072,1.4178516
12.011715,1.4987978
5.8546643,1.6460601
18.041124,1.5533643
19.653753,1.4241871
17.791107,1.8606569
14.816331,1.6863686
21.212687,1.5963162
6.5016465,1.880155
9.575556,1.6118342
22.843811,1.5408708
12.024237,1.5138751
9.70349,1.7659097
24.29082,1.591118
4.278114,1.6373266
24.247381,1.5949624
23.112444,1.6847845
20.869452,1.4968219
14.928701,1.553152
13.549935,1.8720657
35.57365,1.685331
30.39038,1.3309301
12.303128,1.513591
7.3333535,1.8676699
22.489338,1.3677105
14.326323,1.5068179
21.305202,1.6315635
9.523781,1.2698966
24.13128,1.4072139
17.617647,1.5789617
5.066297,1.5856705
25.825975,1.4273773
23.224077,1.8416387
15.295463,1.5224465
10.662735,1.3733007
9.822069,1.935948
9.405109,1.7664596
13.024033,1.850103
19.0829,1.5266368
22.191927,1.3739064
10.031445,1.7008053
23.19457,1.7158531
23.161125,1.5849396
31.75614,1.6329781
16.899923,1.2998258
16.334478,1.6205729
18.869946,1.7359866
35.550846,1.7717613
29.715471,1.6516906
13.484532,1.2057303
4.004342,1.9133489
16.793856,1.3932272
20.000448,1.7449054
9.916762,1.4260566
19.112207,1.82263
13.734834,1.535523
41.636204,1.7243263
23.320696,1.5202398
3.0476816,1.5735105
11.250589,1.5286306
44.3447,1.6333851
4.2322803,1.9014577
3.4687212,1.7612085
8.809795,1.720239
13.087351,1.600729
9.225615,1.8845998
1.1342531,1.7741066
45.012905,1.7379512
7.843081,1.64053
6.152106,1.6508851
19.97886,1.3865377
14.991064,1.3690673
11.901684,1.6187694
3.3665357,1.5136153
14.007593,1.4050692
6.9878025,1.5196165
21.149868,1.6260234
6.840915,1.8079851
34.89446,1.5473975
13.106291,1.7077149
34.286366,1.5247663
34.433743,1.662789
9.866031,1.8817142
4.503019,1.6257473
20.558458,1.776116
18.165102,1.3645744
26.401237,1.5434754
17.516012,1.6546158
23.863224,1.6145277
38.110218,1.700197
9.154921,1.8084632
42.920383,2.1609514
9.168287,1.8323735
28.566023,1.4732987
8.766497,1.5390254
18.96488,1.497085
23.577347,1.620458
7.4787383,1.5355701
1.3984025,1.6908227
20.79977,1.4204777
19.539968,1.5529476
8.096627,2.090686
8.677128,1.5583522
24.07744,1.6356276
11.592716,1.5593117
41.092663,1.528668
24.971375,1.5340291
4.4599056,1.6263332
16.398977,1.7736713
8.146803,1.6376339
15.481649,1.5763537
27.742899,1.4937749
15.969876,1.4784492
23.56586,1.4230429
8.97721,1.4243639
15.288103,1.7339994
6.3653674,1.6417776
25.256487,1.3262874
29.070213,1.6369125
22.705616,1.4783752
12.135651,1.8141195
10.554945,1.452247
22.082441,1.3496044
10.871026,1.6529416
17.351147,1.5931908
12.4631815,1.7555236
8.6333275,1.6347593
13.667744,1.6127619
27.9299,1.4087588
11.9848585,1.7661747
24.331501,1.2212278
38.64352,1.7787076
4.172264,1.5431603
23.81454,1.5158961
15.598193,1.4298236
49.263393,1.9792777
10.354411,1.8192211
3.8392718,1.7468997
28.65137,1.5801259
19.366976,1.3593043
23.920084,1.4941491
33.525806,1.3823938
15.672418,1.8408843
13.078964,1.4943973
15.438463,1.4671341
25.6426,1.9008251
9.951145,1.7671742
22.211584,1.4368167
9.714928,1.5510055
30.399088,1.8378863
8.28488,1.803306
19.377893,1.693214
12.543264,1.5557398
18.454285,1.5528803
15.90836,1.6393346
9.89933,1.5393206
10.561611,1.5969394
16.656092,1.7303317
2.6618316,1.6243272
22.456797,1.9464518
17.596132,1.5093743
22.863913,1.3990594
19.938284,1.7297207
11.196763,1.5710025
14.105812,1.4967629
28.038202,1.5596792
8.185425,1.6612356
3.3354456,1.9041694
19.065176,1.3893019
13.857759,1.481774
12.260853,1.603181
35.2131,1.7327864
18.798414,1.776033
14.6645775,1.459935
15.16538,1.6513405
18.933191,1.3583366
11.15307,1.6322476
6.871003,1.8336743
17.282621,1.5634676
22.57615,1.7635826
6.7690845,1.7243383
17.383234,1.3499209
9.059708,1.6791736
27.55818,1.6477758
