grain_R,grain_asp
36.56867,3.052462
18.940243,2.896889
25.468788,2.8258982
32.066753,3.2903993
17.484428,2.1991034
2.9970894,2.6227765
20.060955,2.414222
29.630909,2.9111886
15.445979,1.8405766
29.762377,3.2780426
22.518082,2.4771168
9.286145,3.1385586
29.840458,2.418021
17.042934,1.9073347
28.77585,2.9455802
19.214104,2.3023188
44.41543,3.817565
4.8364987,2.0795422
33.734013,3.0060132
9.345969,2.865268
32.622967,3.5999343
13.973415,2.0518494
22.54876,1.9613769
35.66009,2.6976151
10.768296,2.5957305
18.416729,2.1060483
13.743995,2.2672732
21.018684,2.0498924
7.689179,2.4578767
8.7634535,2.0007982
38.05507,3.5837016
8.16831,1.9683783
6.4332237,2.089835
29.403751,3.133331
3.664688,2.3909047
18.93819,1.9631035
26.329924,2.6796994
18.362606,2.1605318
5.1435905,2.523215
36.06992,3.3023658
10.637054,2.3002956
25.022564,2.4129899
36.54845,3.2499263
22.162693,2.541747
19.722694,1.8891313
30.113438,2.6909072
26.50584,2.3723748
5.1865115,1.6040258
9.695428,1.5392051
12.225092,2.0868561
34.444782,3.0984917
4.3827376,1.832211
20.336163,2.0393515
32.843525,3.616695
42.926044,3.909978
27.397232,2.5997326
9.188161,2.7404547
19.124187,2.2964854
14.5507965,2.7604969
26.624416,2.8148248
16.473167,1.9721801
10.218612,1.8376646
27.023125,2.6223757
9.021701,2.0298784
20.539684,2.1562603
19.257738,2.5436594
11.116861,1.5806305
17.147434,2.967709
25.747087,2.6769917
10.348344,1.4406366
8.524377,2.1781964
16.715218,1.93243
33.05321,3.0330184
49.506443,4.0677114
40.41083,3.441031
7.120421,1.9663651
12.468024,2.4023783
13.50098,2.4618979
25.350105,2.217241
10.808213,1.325001
14.281076,1.6631922
20.89571,2.1694758
58.26921,4.498703
30.241684,3.059658
3.57481,1.3998842
23.985035,2.6487277
18.034708,2.0475824
11.248607,2.149871
29.54702,3.1702144
11.089782,2.103115
30.599533,2.6026227
12.852916,1.9867122
34.54873,2.8706899
13.1266365,1.8225207
18.21476,2.0822694
15.042265,2.233808
34.680775,3.3574426
3.2882683,2.3856404
23.848076,2.5491924
31.822704,2.5861287
48.31557,3.9561026
19.293558,3.374875
24.729572,2.260603
11.569417,2.0528615
3.9611783,1.4848689
15.393547,1.896158
4.346042,1.8918908
58.342503,4.377113
17.164589,1.9055893
18.103016,2.9649527
24.58511,2.198208
12.130436,1.8075852
30.678467,3.0718577
9.350009,1.7479672
21.384659,1.9396105
14.837293,1.6970465
6.114595,1.559865
