grain_R,grain_asp
-42.822956,-35.641922
-46.116806,-38.20655
-48.883823,-40.563232
-61.67766,-51.10182
-56.937496,-47.02349
-54.796844,-45.58374
-53.952633,-44.645805
-61.010628,-50.706734
-56.76598,-47.13497
-47.790012,-39.580856
-41.9651,-34.7891
-45.42672,-37.661545
-45.914806,-38.29216
-45.307903,-37.639572
-44.90756,-37.37597
-59.098038,-49.17025
-58.710354,-48.704422
-50.350624,-41.83445
-50.29453,-41.658295
-49.56615,-40.99655
-51.853348,-43.240753
-55.663017,-46.398376
-47.397053,-39.30652
-42.91044,-35.61132
-55.90333,-46.13304
-59.026497,-49.071053
-55.102768,-45.662598
-52.87304,-43.89263
-66.96319,-55.522186
-57.268646,-47.517586
-45.767303,-38.019905
-68.71966,-57.167503
-52.870537,-43.81732
-52.840572,-43.689247
-52.883224,-43.893364
-51.887375,-43.064926
-43.869785,-36.45761
-42.00428,-34.832573
-52.205082,-43.332977
-49.311443,-40.946793
-51.092808,-42.39344
-55.656513,-46.326317
-50.852875,-42.27713
-50.257664,-41.758247
-57.9641,-48.056183
-53.74992,-44.662567
-50.175198,-41.5716
-53.214706,-44.097427
-39.999645,-33.315758
-53.40947,-44.30516
-49.2263,-40.819008
-53.603306,-44.807144
-66.919075,-55.52375
-53.683018,-44.343765
-65.16659,-54.14057
-63.976845,-53.157745
-53.7852,-44.513092
-51.56274,-42.83177
-52.95475,-43.845833
-54.915627,-45.4131
-48.878952,-40.56044
-54.880875,-45.599335
-54.265602,-45.019928
-55.046967,-45.718025
-73.825554,-61.409866
-54.45182,-45.111595
-52.086773,-43.07274
-53.561935,-44.3124
-58.39399,-48.398552
-46.40575,-38.574333
-59.754616,-49.643723
-60.810253,-50.502396
-57.495632,-47.767883
-60.267727,-49.934883
-51.349594,-42.632156
-48.010002,-39.94747
-58.853264,-48.8255
-51.556923,-42.777466
-45.546402,-37.90261
-43.51935,-35.94004
-54.00468,-44.72705
-46.38861,-38.44458
-62.546806,-52.135117
-58.948784,-48.92491
-37.350346,-31.033525
-58.50725,-48.782997
-51.395325,-42.521744
-58.82807,-48.71653
-55.169277,-45.57763
-50.410034,-41.73446
-44.889767,-37.278778
-53.10387,-44.095833
-53.184406,-44.26181
-45.610973,-37.917503
-56.61894,-47.006737
-57.942715,-48.151978
-56.914787,-47.344185
-60.969288,-50.532166
-57.311615,-47.62182
-42.656815,-35.394012
-54.863064,-45.284317
-42.100243,-35.088654
-52.0903,-43.158012
-64.179184,-53.363182
-48.006516,-39.675842
-54.92216,-45.432617
-59.235664,-49.02983
-50.863266,-42.1101
-58.476875,-48.380768
-45.077515,-37.359283
