grain_R,grain_asp
22.981466,1.3768882
20.371063,1.4575088
15.906595,1.0587666
17.813953,1.3548812
13.577377,1.006916
20.532564,1.2153758
28.330065,2.0115798
10.302383,0.7830715
10.114318,0.5703366
29.052517,1.931649
18.054377,1.3008447
15.408002,1.0687004
12.93423,1.0554351
21.903887,1.693901
12.081771,0.7191447
29.328661,1.9579695
15.3637495,1.0169708
21.09265,1.4034706
10.568482,0.83026916
20.510063,1.635744
16.53229,1.2423059
28.57183,1.6425571
20.953451,1.4565006
4.86378,0.24631275
19.959034,1.312653
24.747623,2.0570977
27.375713,1.8841034
33.11526,2.2394922
25.442883,1.7764162
22.553398,1.5876428
10.890506,0.68564993
17.317966,1.0543541
25.119003,1.1983504
15.379289,1.0320072
33.786877,1.9670311
15.223498,0.92134184
37.170933,2.4725504
17.887384,1.0823961
16.399412,1.4278322
29.660614,1.9777299
20.419739,1.4455556
21.083595,1.5750761
18.547962,1.323947
15.249806,0.88930595
16.375738,0.9849324
35.37692,2.5825522
25.824207,1.6890748
15.8329935,0.95853597
10.76287,0.6961696
15.162478,0.99739754
13.784544,0.9995841
19.824741,1.3831431
17.81073,1.1556976
14.886309,1.1376916
25.777348,1.7436122
15.286704,0.876749
18.3376,1.3125929
32.078854,1.95973
14.79461,0.81190324
23.357422,1.4769374
11.851554,0.9125771
12.919486,0.9670272
29.81676,2.1092894
23.931156,1.5008188
28.491976,1.9829694
18.569,1.5300306
20.999672,1.3623062
16.913315,1.3750645
28.911251,2.195703
8.644182,0.532627
18.2184,1.157566
21.547886,1.5244426
32.810474,2.426202
18.150627,1.4691023
14.415822,0.8464483
15.449061,0.9322684
25.749002,1.6708976
20.75215,1.0485517
25.603336,1.686258
24.097212,1.8111523
19.902874,1.2261404
8.910697,0.56312025
7.433264,0.4489365
18.178047,1.2761699
22.957315,1.5780892
15.728676,1.2183307
12.592271,0.82633036
17.472488,1.3868531
35.420948,2.6740353
24.22379,1.4722925
23.90453,1.2906766
14.472266,1.0716711
10.026435,0.67157507
14.562888,0.6572387
25.419651,2.14211
11.915762,0.8580239
10.370387,0.6236638
24.750916,1.7363731
11.525912,0.8495388
12.898711,0.8508605
15.695924,0.85425603
24.250877,1.7401233
31.450813,2.1434815
15.940511,1.0530926
19.982693,1.3794161
14.957154,1.2133864
19.95812,1.3974086
30.162376,2.0573661
13.221866,0.7090179
17.335346,1.0022401
25.347416,1.7883358
19.269371,1.1741735
17.913546,1.213932
16.183247,1.0846864
25.222534,1.5791817
31.25933,2.0402486
19.754028,1.3141135
11.646747,0.7292996
18.170105,1.2884094
16.72499,1.0836889
23.901096,1.8151006
27.74834,1.9010259
12.411286,0.9942461
21.949427,1.5423738
28.299114,1.9022181
15.811839,1.1388313
16.96405,1.3966247
10.509559,0.8862825
15.3401,1.2993933
23.543285,1.4046365
16.94807,1.1759887
21.538277,1.6623896
23.987072,1.7725662
15.649741,1.2087135
21.793709,1.251995
27.463463,1.8042243
17.810593,1.2694808
29.411285,1.9912232
29.239782,1.8728728
12.572256,0.84954816
26.878782,1.5323378
11.03323,0.8692104
18.844933,1.0439419
15.115443,1.181044
38.075176,2.5476325
18.832918,1.2853857
21.218426,1.2517724
23.578194,1.4732758
6.7152424,0.41134068
26.472279,1.4846194
22.63839,1.5424755
19.501791,1.2622107
18.030178,1.0572418
20.16964,1.4451543
24.415451,1.5675024
22.372755,1.482667
16.893925,1.2539159
12.663468,0.85135967
12.11522,0.731777
17.674007,1.30102
28.326689,1.652755
28.294989,1.6438465
20.400688,1.4034654
22.637672,1.5831182
19.308704,1.1715196
25.484558,1.6252722
27.359299,1.8493121
36.30523,2.4132104
25.116951,1.6311405
13.453587,1.1279258
24.260235,1.8386315
18.841595,1.1409061
25.525324,1.8844918
22.542969,1.2168202
30.116713,2.1278565
15.409261,1.0875057
8.25686,0.56790197
17.837769,1.2275754
14.031747,1.1404912
34.781086,2.2272427
23.683132,1.5386721
27.622574,1.7811114
31.095287,1.967213
16.943008,1.0757935
21.424118,1.6983632
21.42606,1.3190504
15.090323,0.9626489
17.58503,1.1983417
19.631233,1.2353543
19.483002,1.407629
15.99808,1.1574339
11.874391,0.8358062
14.548312,0.8784597
19.491428,1.4147455
23.941708,1.4916958
38.905197,2.6392398
20.814976,1.4474452
12.628044,0.6310481
19.273018,1.2652155
32.85674,2.6399214
22.241013,1.3131658
26.677711,1.8614228
15.558844,1.1602517
15.259535,1.2196147
18.334194,1.2480489
18.639973,1.1640079
13.790759,0.8691214
19.342594,1.3291589
24.048397,1.739994
19.845537,1.4045979
22.87444,1.4163365
28.194752,1.4397092
12.372088,0.856964
24.31033,1.7991667
17.797956,1.0943114
35.396015,2.2511308
34.029987,2.2191575
13.635982,0.8469363
14.81469,0.9115868
26.343634,2.233158
22.808014,1.6920744
13.923066,0.7431433
27.828392,2.0232465
14.518358,0.9248248
17.345293,1.209696
22.106241,1.7507607
29.117329,1.9370949
25.069775,1.9265352
23.116562,1.8710178
21.778522,1.134671
16.695776,0.9492718
25.489021,1.6681437
20.170057,1.1868055
12.025973,1.0012125
11.933827,1.0017518
22.32146,1.4778601
11.28855,0.74709606
21.425522,1.36541
16.815758,1.2101837
16.313147,0.8948189
9.97894,0.69064665
25.169384,1.6163126
16.037315,1.1154634
15.45748,1.0754228
23.61174,1.1978939
18.014423,1.3046774
22.65194,1.2448745
14.2031145,0.92806786
27.4823,1.9937986
10.945022,1.0221452
33.251682,2.5193753
19.11298,1.3279642
14.696324,1.0427951
13.50941,0.91953814
11.428716,0.82460535
14.162486,1.0615727
14.882955,1.183776
28.533504,1.9576485
14.438436,1.1702336
11.977641,0.77432066
12.2368355,0.9262872
27.530401,1.647928
8.116416,0.48650405
25.67701,1.9448969
21.791683,1.0858759
24.822277,1.7239239
14.9800005,0.9870225
26.420559,1.5200393
13.582246,0.9668918
26.558338,1.8499488
18.35979,1.2090971
15.2614,1.0227453
8.948281,0.5824247
6.637731,0.49018118
24.431976,1.5222161
22.64233,1.6711681
19.245945,1.4782338
15.49378,0.72164637
18.19151,1.0053593
19.641628,1.3747034
11.841576,0.82342494
19.70177,1.5405923
27.99051,1.9992591
21.81329,1.6634368
16.44965,1.0918154
15.067455,0.8737812
21.339813,1.5400544
9.095062,0.7560251
24.96661,1.5700448
12.3658,0.924991
18.477116,1.381287
26.688236,1.7518957
15.458209,1.2968878
27.735355,1.8060871
17.701454,1.1712917
49.414368,3.1570237
10.7367735,0.58058435
21.63439,1.2208222
32.99616,2.0052607
29.161793,2.0054438
19.552742,1.4658548
30.690706,2.2245736
15.788387,0.98116744
24.604424,1.8019209
18.14461,1.3832701
27.95649,2.0187433
16.254137,1.3474612
22.584938,1.545535
32.50284,2.2730048
16.077406,1.0527185
30.9183,2.315263
22.02966,1.660797
13.486627,0.8389307
11.954265,0.79528105
26.760065,1.9235884
28.708195,1.7632656
11.890527,0.8455782
11.979283,0.6889188
15.196126,1.2076882
16.64195,1.1786515
8.931741,0.6430323
22.257782,1.4781505
21.916246,1.3455958
17.97094,1.2430412
22.383434,1.5278318
9.741294,0.73861605
13.973187,1.0137869
9.402824,0.6948823
34.157932,2.6064732
14.480866,0.8429629
20.260927,1.5725237
33.118206,1.8645568
19.192184,1.317417
24.804932,1.7350557
21.439413,1.5723273
17.17725,1.3795389
28.080666,1.7603678
25.977493,1.7672324
29.125755,1.7268785
20.48887,1.2208996
12.897637,0.9797102
15.401061,1.2710736
26.913853,1.772266
15.012412,1.165404
35.16415,2.5440438
18.94052,1.4522789
34.215496,2.3620784
18.179445,1.2363993
18.62402,1.4590946
11.298548,0.88222396
31.888731,2.0995376
22.20213,1.8919011
12.827941,1.0077368
18.458466,1.3112005
13.189728,0.9141239
5.5400686,0.3004742
23.857239,1.7537242
22.665462,1.5174316
13.582614,1.0295078
17.289307,1.4821497
20.612625,1.4219602
6.3042717,0.46010867
24.379257,1.5854459
8.465616,0.46149352
14.894024,1.0654448
18.374489,1.1873803
11.3296,0.6787567
14.521695,0.6768581
12.345377,0.8277887
29.264673,2.1714747
19.89787,1.4071399
10.937228,0.6471162
10.97352,0.68902266
23.811657,1.7488112
9.575938,0.7298207
13.842442,0.91577893
17.38731,1.4782592
17.951666,1.1416808
24.869514,1.7337171
11.424338,0.59170705
14.553687,0.9791174
23.400385,1.6939595
18.132683,1.461648
18.266056,1.4952859
14.341731,0.8994366
26.64,2.1530309
30.580828,2.1508715
23.214806,1.4989895
13.169217,0.7834152
34.81322,2.2823873
11.654386,0.8479066
16.065237,1.1228589
25.665863,1.3718501
25.598644,1.9798065
11.483594,0.80142486
26.100874,1.771246
14.993279,1.0586752
9.850076,0.7781061
11.890758,0.8494867
28.725044,2.1112444
35.822704,2.5650237
9.19411,0.7102649
14.674483,0.88692164
23.551617,1.8545135
23.657665,1.2235622
12.17192,0.9721254
25.415459,1.9874135
24.555065,1.5354316
27.622917,1.7511042
25.77233,1.8093643
26.108303,1.7403023
15.270205,0.783736
21.579924,1.134016
17.834488,1.3029104
10.180338,0.598061
14.943445,1.0135142
16.535072,1.2822534
12.450444,0.89729214
19.264256,1.2438403
8.3558,0.65074044
45.314915,3.0083814
7.7925034,0.57697695
18.203709,1.4112277
13.922259,0.9032963
24.584343,1.6965866
28.20847,2.006478
16.17452,1.2658354
10.651837,0.62509143
28.715296,1.7614667
16.568823,1.2043802
13.408067,0.97428644
16.59126,1.2742206
26.942162,1.6850557
10.361185,0.5909835
23.374825,1.6814852
21.315872,1.3850363
27.676723,2.1680984
13.708076,0.7819739
19.920067,1.3344388
31.324924,1.9766084
20.873772,1.5695156
18.665459,1.3686248
22.871578,1.4577354
17.567577,1.1323045
21.316422,1.4999744
19.805458,1.3656963
18.141174,1.3698987
21.516857,1.4741617
17.203707,1.0018486
21.667248,1.2358158
17.952381,1.2115065
20.344635,1.6980113
23.252977,1.3109343
13.255581,0.80331403
21.670357,1.4534594
28.2341,2.1932874
26.666506,1.8144836
27.216602,1.9762369
10.498393,0.8548857
12.897676,0.87113667
30.116745,1.9898177
16.918926,1.2896109
12.9809065,1.1139104
17.28844,1.3690969
22.4222,1.7255692
23.774456,1.4524277
15.772582,1.030095
12.741517,0.84772384
12.316397,0.9502096
27.312832,2.268438
32.59412,2.0806787
16.737934,1.146253
9.524499,0.6997932
10.118058,0.57241535
18.832031,1.1240084
15.231517,1.0606275
30.04417,1.7095227
21.005535,1.4808751
21.873966,1.513402
19.071945,1.223209
20.112396,1.4003737
25.460789,1.7668346
16.403368,1.2795901
31.944462,1.9637042
15.206218,0.82872754
27.255554,1.7783803
30.804943,1.9393741
23.11592,1.7736182
17.389332,1.3195003
34.442524,2.4677522
24.973177,1.6767517
26.95411,1.8811163
24.652336,1.8591751
33.371746,2.618953
22.530054,1.4105047
10.806546,0.77123237
15.71115,1.0241438
17.436537,1.2381989
10.174969,0.7212358
15.859499,1.1430877
29.539635,1.7951334
25.519983,1.4644592
14.15404,0.9895797
27.26477,1.9411833
12.885198,0.7951678
9.420296,0.8301346
12.21345,0.6793915
12.939171,0.8205383
