grain_R,grain_asp
41.862366,2.2630808
20.635153,1.959439
43.32975,2.2334826
46.240425,2.3600042
19.164555,1.9282455
22.809416,2.352192
7.296028,2.6109014
32.908134,1.708399
20.852976,1.7200282
21.111727,1.4927402
61.17821,2.777508
30.599325,1.7380824
14.083903,2.415057
22.873762,1.5613889
23.756926,1.7709812
15.425475,1.6527332
7.0903916,3.1862228
6.061214,1.5364232
32.54291,2.0098374
14.425307,2.9913344
5.59717,2.4350536
34.84175,1.7930902
50.267307,2.4840996
13.897868,1.2950754
21.900892,1.397496
33.31385,1.4624823
8.325689,1.4454491
60.58017,3.4439006
32.898342,2.0733914
22.261173,2.1028166
19.635994,2.15093
36.487198,2.3140717
8.48981,2.6556165
34.19708,1.9197867
5.9530344,2.2864108
32.721317,1.6262863
14.77083,2.121442
22.21192,1.8941272
15.845986,1.4753053
26.640339,1.7426512
5.3391843,2.2844837
16.509766,1.541327
21.47323,1.4112628
8.010568,1.6701158
22.306917,1.524942
20.245546,1.643737
25.47025,1.5827878
8.812464,1.8226798
8.120635,2.7057488
29.857218,1.6491601
12.826041,1.265629
12.462194,0.9873931
9.773053,1.737812
13.375025,1.1999574
27.853083,1.8090241
35.49997,2.1770563
15.629786,2.05592
6.1563406,1.9185979
27.494635,1.1858124
18.734716,2.2821617
5.617382,1.2430904
38.048203,2.0515916
33.7959,2.2066102
13.864421,1.1844901
22.357477,1.7781956
8.730636,1.6589829
21.27083,1.3907954
28.592852,2.303147
16.885433,1.4553915
18.23554,1.8152378
11.243808,1.5949471
36.546165,1.9714842
14.037742,2.756623
34.343002,1.858937
19.25376,1.4604303
11.136546,1.668123
11.070078,1.3237717
23.949827,2.0405724
16.069456,1.4112101
6.022642,2.373106
6.6615896,1.9430842
22.185669,1.3564196
56.446312,2.5447354
29.07975,1.8721267
22.94753,1.6762335
30.310732,2.378335
10.441197,1.0808816
6.0468645,2.1992223
15.581474,1.8900566
20.377861,1.1675433
10.44118,2.0460007
11.694916,1.6593113
34.673214,1.8154619
18.617281,1.2915895
19.468325,1.4559672
