grain_R,grain_asp
5.895491,1.4038982
29.559208,1.5974301
10.0588455,1.6140697
3.6185822,2.0716279
11.718742,1.2300047
10.031334,1.6198518
13.090632,1.8067877
9.818599,1.3806533
12.440888,1.629592
16.08474,1.4324325
28.744793,1.4376806
15.59921,1.3315153
27.075996,1.2183468
14.589132,1.9900757
24.33191,1.9913864
60.060917,1.6840513
8.315658,1.6437587
57.548252,1.455312
23.213293,1.1495026
27.161163,1.2390708
12.414267,1.7083247
30.831287,1.6562104
69.09823,1.421952
21.363207,1.5918291
5.716898,2.3133662
6.007358,1.404354
17.343262,1.9397613
13.735543,1.7197444
9.1341715,1.7695723
31.055424,2.177958
23.877224,1.7414045
4.3137894,1.2899
5.8670363,1.5367005
45.115467,1.4399636
22.647392,1.4618711
29.25265,1.0645069
61.24549,1.231163
32.04727,1.6523035
40.81714,1.5639143
7.6306963,1.711857
12.063467,1.7144814
19.596586,2.0327573
42.12985,2.038664
13.553412,2.3676891
14.889728,1.5044782
21.57581,1.5028619
36.28654,1.5446334
28.670784,1.5840724
14.234055,1.7841656
4.6212234,2.001753
14.801885,1.3141904
15.799968,2.0392
15.764102,1.9081196
26.273285,1.1446726
10.857739,1.3549036
21.37773,1.6059833
34.052105,1.497223
10.2517805,1.631585
28.694359,1.9224215
26.686493,1.6241108
8.848009,2.1626132
3.6772914,1.6934574
39.429615,1.2965033
34.41985,1.522303
27.769966,1.5664811
25.457111,1.415507
5.425358,1.7485409
10.744754,1.3043797
19.738976,1.5298452
12.208663,1.3946524
3.897798,1.7159592
11.280111,1.5609517
28.769938,1.3715706
15.407468,1.2811667
8.6872225,1.5086461
20.036808,1.6447504
13.645745,1.7189431
5.377728,2.1344407
40.486877,1.6493833
31.074825,1.5670543
8.11332,1.2014136
19.418795,1.7688358
9.419743,1.4816308
12.129153,1.2104267
19.398409,1.5040913
28.579647,1.4011071
34.017887,1.7170917
14.209571,1.3977883
36.931934,1.5490732
22.102707,1.6137199
37.157364,1.3774981
22.994581,1.550012
28.797363,1.525737
42.3617,1.6963658
11.375871,1.3083882
5.553707,2.163509
35.827015,2.3130515
9.255222,1.4145482
14.384726,1.8913424
3.1086457,2.0058177
20.570917,1.4464822
10.084279,1.4608438
4.5624294,1.7058002
34.417973,1.1712732
18.797642,1.6916168
9.722402,1.2292347
3.4115257,1.8586881
12.166331,1.4030128
