grain_R,grain_asp
14.692658,1.0135664
16.950163,1.2022191
11.177156,0.7459801
20.396996,1.4546075
20.746075,1.458616
19.7471,1.3566326
21.272583,1.4721429
20.565052,1.4216019
14.6259365,1.0331556
20.715149,1.408336
17.08772,1.0596114
20.930588,1.3224392
18.7695,1.223204
13.477591,1.0411118
16.28032,0.9593257
21.120823,1.4413491
18.096203,1.2069278
16.527525,1.1411854
21.909073,1.415749
17.037914,1.1512554
22.211254,1.5071192
20.581675,1.3344171
23.975605,1.4613378
17.074905,1.249088
20.300358,1.1801177
10.950848,0.8501018
12.99383,0.8940489
15.703184,1.087045
24.25282,1.6017828
17.947212,1.1544625
15.443118,1.1126808
13.946987,0.9893004
19.276342,1.1792489
20.89008,1.4181358
13.067099,0.90998054
14.008928,0.95348954
17.393986,1.2050755
17.201672,1.07926
14.9459305,1.0465993
24.061785,1.6153202
20.689632,1.4964298
17.857994,1.0767152
24.129974,1.4611723
15.967384,1.0128108
12.344261,0.6994642
20.444431,1.2983387
15.689483,1.2874173
18.10707,1.236936
16.604113,1.1231787
8.480351,0.6499245
20.828104,1.4902027
17.776882,1.1696665
16.751774,1.2202489
21.169043,1.3875108
28.03217,1.9522281
18.005825,1.217157
21.217888,1.4541222
14.50223,0.9903077
16.18745,1.0693759
15.387759,1.2087594
13.369527,0.8755623
17.08163,1.182502
18.221828,1.324879
17.416355,1.3204292
23.85207,1.5709674
22.073418,1.5521669
12.956809,0.8923335
23.06114,1.7882049
16.266022,1.1313112
15.549662,1.1868552
21.085812,1.3465226
19.936527,1.2793646
17.227043,1.0951574
19.05735,1.3092674
16.443071,1.1409687
22.189413,1.4084753
21.305695,1.383205
14.148546,1.0910321
17.72369,1.1801988
16.890152,1.2460707
16.848001,1.2236612
13.743021,0.8824141
13.342575,0.8961222
13.2137,0.8364372
17.99614,1.0716132
18.922363,1.2972925
14.197493,1.0781976
21.198448,1.5707767
15.64392,1.0325961
22.620918,1.4871947
25.772818,1.6586571
15.290081,1.0783653
10.666455,0.7854286
17.106586,1.2345111
17.503536,1.1534762
17.191748,1.144969
13.36936,1.0377016
16.843634,1.0362353
19.074373,1.328174
20.182884,1.2615203
20.995056,1.4401863
15.831842,1.0606533
20.4687,1.3283246
23.126915,1.6498923
20.177916,1.1441499
15.576645,1.1553503
16.810658,1.1482632
18.571043,1.2099891
17.24748,1.1266592
24.564404,1.5448828
18.343485,1.248212
15.834021,1.1097431
23.725742,1.5716205
16.88547,1.2599007
16.470093,1.0977598
22.364063,1.557629
17.433004,1.1599292
16.982826,1.1225646
16.41832,1.1517831
17.080929,1.2144566
15.404797,1.0544114
17.772356,1.2366834
13.942696,0.9359511
15.405138,1.0608717
12.787624,0.8609048
18.536715,1.2030622
13.003342,0.9984875
18.405922,1.1599954
13.600676,0.9283078
19.928646,1.3797649
14.492841,1.0880464
20.767097,1.4685937
14.5823555,0.9081812
19.201069,1.228748
19.179428,1.329348
19.807476,1.3418453
14.91204,1.1066661
13.659272,0.8987435
18.63845,1.2258093
17.67716,1.2117779
23.996696,1.6786118
18.17688,1.3504745
21.696323,1.4532528
21.206425,1.4568702
23.121645,1.5412759
14.541174,1.081812
20.634644,1.4000013
16.465057,1.1385037
20.456348,1.2948722
21.95095,1.4945732
20.617184,1.3751607
22.647049,1.648586
16.363226,1.0529914
20.986935,1.3950632
24.573158,1.6749022
15.744194,0.9500575
16.28541,1.1472028
16.907127,1.0690063
17.48834,1.2101455
21.320774,1.5323324
17.257263,1.2903014
18.568792,1.26404
21.602789,1.317208
16.283577,1.1376497
19.020042,1.2291238
18.079128,1.170796
17.649313,1.2199867
19.786613,1.4329405
18.182945,1.2322781
23.834318,1.6240969
16.074945,0.9771383
23.794466,1.5308628
16.29289,0.9908416
25.171736,1.8335304
23.405785,1.4943831
11.702834,0.8340608
16.861588,1.1907824
14.839527,0.98529434
14.849495,1.1345327
15.885628,1.0584252
23.780458,1.6225579
26.578526,1.7618968
21.473373,1.4105363
17.617443,1.2284608
14.897196,1.077827
17.425732,1.2523488
14.828262,0.9347104
19.630339,1.3701282
15.134681,1.0438855
20.395725,1.5873021
23.6132,1.5624702
18.53474,1.2079762
16.018263,1.0824155
15.269113,1.014004
13.771085,0.89156294
17.218157,1.1851943
16.785072,1.157003
19.121162,1.376933
20.148136,1.2980129
18.58854,1.3702188
15.685554,1.078641
16.875854,1.179463
21.954708,1.3613551
14.045438,1.1128092
15.163319,1.0516453
18.321674,1.3113337
20.991753,1.5111966
19.486477,1.3441324
17.744976,1.0608782
17.370548,1.2295386
17.878767,1.065129
21.168644,1.5297172
18.003687,1.1100178
18.964901,1.3064226
15.77459,0.993098
17.297413,1.1179878
17.701275,1.19154
18.730337,1.2789229
25.818611,1.8436446
19.046425,1.260604
16.879545,1.2139238
16.83663,1.0725435
19.213577,1.2299492
15.210112,0.81270325
18.359585,1.1809845
22.660372,1.6568114
14.889267,1.00182
21.186,1.4316888
19.260836,1.3536426
18.109608,1.2008791
12.6372385,0.89314675
12.838135,0.8204988
21.791935,1.3996524
17.404476,1.1662786
13.067547,0.8595456
18.77693,1.3302886
18.518705,1.3601896
20.837471,1.2779263
18.486313,1.1902925
18.806759,1.2556604
17.78579,1.1337725
14.141247,1.0632021
22.369396,1.5536846
14.134309,0.9902352
19.167923,1.2941831
14.200956,0.9969872
20.807377,1.5130432
20.630192,1.3046395
17.570002,1.247643
15.787689,1.1039634
12.930178,0.82510996
22.164825,1.4336473
17.202837,1.1386392
17.917583,1.2176518
20.255028,1.3961067
18.097754,1.1796259
22.561436,1.6136645
15.876128,1.134228
18.932188,1.2938308
15.215815,1.155481
21.954607,1.6031148
15.493733,1.0751613
16.374489,1.0162238
18.695362,1.3246989
16.841164,1.1399834
19.474709,1.3286179
21.404222,1.5102763
16.073975,1.0889968
20.031876,1.3087896
17.093225,1.2249848
13.628735,0.9086813
20.67952,1.3812898
16.558424,1.2011517
16.141018,1.1291229
15.694374,1.2134017
16.818676,1.1947398
17.715916,1.3073837
17.15873,1.1530429
19.044775,1.3037428
20.512884,1.3175151
15.827044,1.0991856
19.81358,1.4841123
18.291487,1.0043415
17.511992,1.1895564
19.459412,1.301471
19.776316,1.3858802
15.910616,0.9085996
17.80888,1.234522
21.658655,1.1962782
12.00209,0.8275509
17.782677,1.0470535
14.714848,1.025768
15.138489,1.0318748
18.73384,1.1942765
18.850418,1.1170334
17.61065,1.1305878
16.400381,1.0927087
18.253555,1.2766747
17.992973,1.2099397
18.915697,1.2198155
19.023455,1.3108039
20.311535,1.3837616
19.471214,1.2088157
10.989151,0.7944885
14.914485,1.0773531
21.519093,1.3472097
18.847862,1.3076771
23.831528,1.5176158
23.628727,1.7099602
15.84434,1.1019809
15.104485,0.94171095
14.928246,1.0114437
23.739243,1.7325324
18.47801,1.2255462
13.552572,0.9688283
10.996901,0.9054541
16.74675,1.0629331
19.949482,1.3664007
14.2376995,0.8936266
19.12831,1.4129665
20.033762,1.3488387
12.341471,0.8538455
15.320068,1.05617
20.009663,1.4260437
21.12312,1.3143505
21.649538,1.3384874
18.128788,1.2055391
14.98116,1.0528582
9.931934,0.74677414
17.659931,1.1617211
16.495674,1.0842351
20.673931,1.3072377
13.511557,0.9167719
21.823,1.5718422
23.057295,1.4941015
16.826887,1.1565483
17.832184,1.1109613
16.424774,0.938238
17.780033,1.3520217
18.879128,1.4172727
23.075209,1.6232098
17.842186,1.2122307
17.660467,1.3408068
15.524784,1.0336193
23.73573,1.5939627
14.452269,1.0060968
20.725386,1.302591
22.5066,1.5168296
15.484318,0.9889444
18.522823,1.1484121
18.980993,1.3390213
13.301211,0.90959835
20.263474,1.2570188
26.356472,1.8799672
18.180489,1.2297521
16.276155,1.1009216
24.673038,1.5441496
24.097498,1.6606176
17.702354,1.0995976
25.625015,1.554285
17.666826,1.2306359
23.589935,1.6151779
19.391418,1.2510481
17.097742,1.1192913
14.273117,0.8760973
13.898382,0.984933
20.637527,1.4606051
19.22733,1.2344369
22.143208,1.4778277
16.829788,1.1745287
16.305672,1.1256524
19.714184,1.2962297
23.758682,1.6384127
20.37801,1.4179261
17.64065,1.2538977
19.764153,1.2172955
22.449848,1.461521
22.946533,1.6427095
17.170622,1.1882303
14.907725,1.0874422
13.866849,0.91754615
14.213067,0.8044504
18.480116,1.0958104
16.477753,1.130042
12.642369,0.87277627
17.820263,1.2457056
15.253013,1.0821416
17.887222,1.2135687
13.822548,0.9060006
20.570755,1.4848537
20.170906,1.2954692
15.122317,1.0589178
18.277233,1.2322967
19.039005,1.4761541
18.198704,1.3347676
13.716711,0.96308756
21.801842,1.3578568
14.13011,0.95686686
15.970282,1.1144066
17.757893,1.2437193
17.897366,1.1633197
16.978601,1.254274
15.52951,1.0527095
14.552816,0.90143096
17.638512,1.2592305
17.105259,1.1899605
18.994682,1.3576009
20.289196,1.3060431
23.078207,1.5048171
13.622816,0.9975147
15.871131,1.2547457
20.29693,1.43698
22.97265,1.5540639
14.136287,0.8507854
18.875336,1.2420806
21.037441,1.4344177
20.285297,1.2459487
17.326908,1.0579791
16.376225,1.1366044
14.183729,0.981704
22.416243,1.5346448
17.867355,1.2198548
18.093616,1.2248788
14.372494,0.9721551
15.20854,1.0967097
13.671522,0.999833
11.84306,0.7756072
23.147034,1.5258148
20.419247,1.4743936
18.36415,1.2483749
15.19743,0.97354937
17.987656,1.1275221
19.660606,1.2076665
11.258804,0.8357826
17.116795,1.1677426
22.045921,1.486912
16.303692,1.0410407
16.677261,1.1405975
17.246662,1.1567694
18.575989,1.174834
18.10848,1.2837244
18.421684,1.2513256
17.814049,1.1541537
17.528732,1.1754214
24.345549,1.7623335
14.70713,1.0840076
15.514658,1.0276923
17.892988,1.2779982
20.192905,1.3282014
16.594799,1.1575885
16.592518,1.2331444
21.226917,1.327113
15.039765,1.1688378
20.295528,1.3211384
18.123016,1.1353601
14.575607,1.0145
15.9450035,1.0527784
16.50107,1.0220611
19.08828,1.2841953
21.725084,1.364246
18.063618,1.393849
15.670107,1.0805104
21.929787,1.5913862
18.615524,1.2003443
17.681648,1.099442
10.0477495,0.6444499
20.739326,1.5043801
16.481861,1.0649974
25.080177,1.6030464
16.335407,1.1287587
21.177843,1.2759421
16.618317,1.1754814
12.704266,0.8261187
22.484573,1.4857328
16.699562,1.1048089
14.129761,1.0612448
19.565678,1.3726838
25.07439,1.6601284
18.198029,1.2347425
17.723818,1.070532
18.124641,1.1059375
17.58312,1.1854719
13.488817,1.0291743
24.82476,1.7184715
14.362984,0.98826087
12.080781,0.8217398
21.416035,1.3665646
23.217558,1.5328804
16.236427,0.95799816
21.49627,1.518232
19.091263,1.2482582
19.251316,1.2147294
12.767021,0.902761
13.057803,0.8176484
14.7590885,1.1288055
18.841476,1.3269898
20.733315,1.405087
16.087952,1.0098401
20.085466,1.3391078
24.824053,1.6158006
18.070793,1.3028105
20.847147,1.362986
17.545563,1.2572463
18.580898,1.1557301
18.408842,1.1303222
15.14429,1.0434804
14.008556,0.9411632
16.360085,1.1828287
19.738533,1.4483342
14.172796,0.9386401
18.298832,1.1411272
19.903574,1.4998702
19.703209,1.2870525
22.245747,1.3630576
22.811611,1.5854775
20.387281,1.2744509
18.825672,1.245207
20.619133,1.4916469
21.232212,1.5757798
17.01233,0.8939705
19.778835,1.4256289
18.198982,1.167404
12.33239,0.85466504
17.690723,1.1401376
20.390053,1.4267138
16.544384,1.086293
18.186718,1.1811816
15.573023,1.1562141
15.271265,0.9564314
21.366524,1.4638476
16.066236,0.9938575
23.71953,1.721641
22.66291,1.5241966
21.92149,1.4855514
18.250362,1.2951624
17.080908,1.0342476
24.19681,1.6030433
17.78247,1.3129278
19.193035,1.3366961
18.574154,1.27688
17.260107,1.1304277
19.091614,1.34258
17.016891,1.0730927
21.710594,1.5242226
17.454582,1.1936505
16.822052,1.1029228
20.49488,1.3962744
14.020411,1.0035609
20.294552,1.254492
17.083138,1.1257402
15.192699,1.0662984
19.891369,1.1925997
13.770597,0.96215427
15.704564,0.9765699
18.357588,1.313151
16.860277,1.060686
18.926914,1.2600864
18.565084,1.2718788
11.885071,0.9061365
11.185283,0.842404
16.201736,1.0561509
18.339735,1.2777604
20.16932,1.459231
16.031761,0.99680614
21.629702,1.414996
15.491888,1.070426
14.616748,0.91220415
22.816002,1.4688014
16.17445,0.9318936
20.014355,1.3029662
18.766167,1.2127229
17.600327,1.1270434
20.34772,1.3756541
20.008791,1.4103913
11.045831,0.80265206
17.599632,1.2202904
18.945965,1.4171325
21.264355,1.3836483
21.073694,1.3405478
20.231447,1.4113846
16.205933,1.0553977
29.446684,1.9201896
15.940896,1.0160779
14.839691,0.9528482
19.864077,1.270633
18.260124,1.1975234
16.845549,1.1444578
17.613197,1.3582627
19.371384,1.249987
26.586155,1.8090293
19.140285,1.1479459
28.45354,1.7045815
17.83893,1.354203
11.195297,0.809672
18.281685,1.2614888
21.461628,1.3291703
18.486471,1.310198
14.5796995,0.9036298
16.006662,1.0489695
16.485107,1.1056603
16.064117,0.9042306
16.126856,1.1756709
16.033293,1.0865719
12.50878,0.807317
15.046537,0.89148355
16.674923,1.1038686
20.009003,1.2912954
21.640337,1.5690405
14.375544,0.92119014
15.73958,1.1636928
19.630589,1.4588635
22.127117,1.5048649
12.805766,0.9423907
16.325508,1.0280516
18.273022,1.1932847
18.787891,1.1123394
13.454937,0.91586876
23.582073,1.5897889
17.76569,1.1802596
19.400047,1.2600541
15.13286,1.1501249
19.80691,1.3055308
21.418562,1.3951384
13.812544,0.9421325
22.982265,1.7130656
16.81812,1.1618637
20.804192,1.425281
16.204845,1.0843636
13.646034,0.9743569
20.285568,1.3906624
18.903019,1.1972216
17.72417,1.2110571
17.77053,1.3925261
18.19547,1.129799
21.249187,1.5043958
17.33075,1.2020131
17.55881,1.2458044
13.262909,0.97536635
14.377548,0.88215506
18.876396,1.416519
13.308647,0.88825035
20.64111,1.478451
17.752071,1.2338179
14.501168,0.952266
21.145237,1.3765984
13.895621,0.8005377
15.770044,1.0254699
12.998297,0.9279295
19.04426,1.1522558
15.384396,1.0274088
18.420446,1.3155077
18.336422,1.1733348
20.148525,1.4245341
13.091764,0.85301876
22.153923,1.4766694
19.841179,1.2798613
17.787706,1.2275431
22.229855,1.4663178
19.013504,1.2333267
17.216816,1.3099791
16.74453,1.2084843
14.74898,1.0272425
19.5447,1.3947858
16.89743,1.1948907
17.264511,1.0684161
13.978682,1.0148022
16.574892,1.112878
13.7206335,1.0492755
19.67648,1.3233715
12.05581,0.78777385
21.16684,1.4622108
26.737267,1.9095907
20.93296,1.3812474
19.412266,1.3514082
14.44879,1.05823
21.323078,1.4577253
16.718517,1.0178491
17.198315,1.1751289
14.912633,0.97924185
16.279577,1.0492468
20.438873,1.3458347
17.357225,1.1145296
23.48745,1.6081611
13.278736,0.8380065
18.212927,1.3284253
19.125229,1.235317
14.089867,0.9986707
17.675753,1.1788943
18.962555,1.1859356
14.2105465,0.9953593
14.715762,1.0558712
18.938725,1.3379381
22.994148,1.6317512
19.14651,1.2845328
21.100254,1.38645
12.551725,1.0079145
17.272903,1.1899841
18.482132,1.2840297
15.434852,1.0567138
17.421768,1.2204503
19.493855,1.4710312
20.888575,1.3608599
20.05394,1.449599
20.990925,1.4669861
19.99495,1.4003686
12.165087,0.86586666
17.580364,1.0979182
15.58122,1.1012883
15.596037,0.9526305
19.473263,1.2959508
16.888824,1.0820653
12.968554,0.9180653
18.929272,1.0788211
14.483582,0.92124104
19.54098,1.2591686
18.709263,1.1418562
24.119999,1.5617638
13.261059,0.87825334
19.734728,1.4356902
15.920622,1.0502316
21.87476,1.4898698
19.986385,1.3882926
15.864324,1.0223247
21.781223,1.4765171
15.931831,1.0421362
17.93459,1.2103521
16.451084,1.1092218
11.685568,0.756515
17.652061,1.141098
21.19128,1.4494056
14.310125,1.051164
16.170238,1.1517903
18.866947,1.2853823
14.121098,0.8013729
13.400124,1.0558264
13.77755,0.94253826
18.233585,1.1523818
16.751219,1.1258253
17.190472,1.0274627
13.806139,0.8843255
23.489357,1.6004921
15.575052,1.1424482
18.60434,1.1675239
21.554821,1.4430717
21.609394,1.4109545
15.018616,1.1075987
14.421326,1.0575068
17.884663,1.1280667
12.98368,0.96945107
27.607162,1.774087
20.985464,1.4158452
17.385136,1.1214573
19.931904,1.2228835
18.320984,1.2809352
20.045105,1.4055746
16.372265,1.110704
19.319906,1.2333708
25.243734,1.8274347
11.91568,0.8250183
11.755875,0.9455241
14.400314,1.1012058
23.246456,1.478935
15.150185,1.0458583
15.764418,1.1039491
26.85603,1.7959139
19.371231,1.3144062
17.86024,1.2612629
20.738161,1.3617988
18.357628,1.2367884
22.373348,1.7032995
14.359938,0.9290571
21.130074,1.5694201
17.35049,1.2227138
16.086048,1.07353
20.2677,1.387672
22.057114,1.4208722
24.24149,1.648325
16.54404,1.1519651
14.657092,0.9349686
24.971025,1.7574694
13.895121,0.90270674
15.639832,0.99942076
17.949358,1.0441184
15.881533,1.1368954
17.545433,1.1024028
21.150612,1.4202558
22.651737,1.4959042
22.38213,1.6078173
18.190304,1.2106309
14.591209,0.89535046
19.636324,1.3932347
16.479244,1.1690817
16.206501,1.1487457
22.279716,1.5042791
19.613861,1.30337
15.571325,1.1706309
23.356644,1.7055389
18.829617,1.2298079
15.540815,1.1385006
20.043194,1.335929
23.337345,1.5812665
19.896997,1.394817
17.00857,1.1502829
21.19074,1.3954362
11.758799,0.7680906
15.118122,1.0486311
13.880546,0.93878543
23.131744,1.3986878
20.557278,1.3634568
17.502436,1.1753457
13.810474,0.88968396
13.943983,0.9591403
19.180027,1.1621506
16.835978,1.1337025
21.915369,1.3900208
17.455524,1.2389654
13.078436,0.8408543
21.322365,1.3918109
17.292452,1.0856777
18.425343,1.1953015
20.68038,1.5103523
17.91695,1.2832685
20.95058,1.3067371
16.03398,1.1400437
18.902206,1.1829822
19.743534,1.2835732
11.851549,0.79545057
22.923124,1.5986425
18.721125,1.35071
18.744717,1.1814387
18.860312,1.2575259
16.080618,1.1559644
16.524256,1.1055281
17.808432,1.1825356
22.622398,1.4104741
19.103172,1.3333349
18.63881,1.3740773
15.362319,0.9760853
18.832005,1.3543684
19.918413,1.3381135
17.546513,1.3229476
13.703114,0.9749713
