grain_R,grain_asp
17.058651,0.8489263
21.937893,1.1503844
18.192781,0.8787663
26.590315,1.3879356
20.59691,1.0028918
16.342535,0.7731759
19.841093,1.0333003
18.675854,0.88285124
21.874311,1.0490981
25.270447,1.2042103
17.875637,0.91871005
19.213646,1.0046488
19.056858,1.0239264
25.210613,1.1851151
28.110416,1.4158295
19.901638,1.0190016
19.62875,1.0182549
17.345377,0.80722463
15.469859,0.7795813
20.504253,0.93944615
19.316769,1.0527986
17.561918,0.96881086
23.896677,1.142832
18.06746,0.90917325
19.324745,0.9562582
22.987543,1.216112
19.825916,0.88108206
20.73772,1.0674782
20.6141,1.1792277
16.912025,0.85542995
25.12096,1.3910128
21.301529,0.9822538
19.944286,0.958025
19.09708,0.99459153
22.632402,1.2088383
18.914923,1.0029771
23.763996,1.1548362
28.472631,1.3094077
21.545122,1.0424657
21.614376,1.0658699
16.10431,0.8079303
21.4972,1.0962749
18.60868,0.95346695
23.276546,1.2019762
20.243446,1.173492
27.367151,1.3488822
19.232025,1.0665474
18.863321,1.017631
21.7841,1.0055844
19.689331,0.9273224
21.978714,1.1980314
20.6506,0.9856241
18.379248,1.1528935
20.115501,0.9776622
22.259941,1.1736969
20.939747,1.1962283
24.7439,1.2509487
21.973845,1.1319683
17.645908,0.84146094
16.450077,0.85498846
27.158888,1.4208671
18.74503,0.9702958
27.850494,1.180623
24.157799,1.3530658
13.8716955,0.83700305
20.299671,0.8430882
19.06438,0.84149176
23.306217,1.2031248
18.550673,0.87360555
18.604023,0.94185
21.12706,0.9033036
21.597954,0.9929873
15.693725,0.8944366
28.39973,1.3338559
22.107979,1.0484799
21.69643,1.0995111
19.52758,1.0627774
23.735594,1.1611221
19.96934,1.0944222
16.867577,0.9387091
15.286117,0.7707572
21.353477,1.1962829
16.841908,0.8615662
24.102104,1.1968716
23.781466,1.1938545
20.725174,1.1351811
17.799644,0.962171
25.100777,1.2091738
18.842445,0.93814075
18.999348,1.0203001
19.257446,1.0214581
22.751904,1.1220777
21.354275,1.2963413
22.345116,1.2124104
19.371998,1.0359689
24.257494,1.1953921
21.237629,1.1971834
19.658705,0.9324984
22.406979,1.1735553
21.91067,1.0195732
20.726965,1.0720148
16.479816,0.93268985
15.694503,0.8262653
19.807407,0.90757096
16.551891,0.95741624
19.778343,0.9138767
24.087055,0.9651165
21.09545,1.0362995
24.525576,1.2074791
22.777836,0.9601816
20.510357,0.9291725
19.688866,1.2199717
21.651808,1.1441622
23.185726,0.91977024
20.929909,1.0459639
16.964787,0.98563844
18.090366,0.8553963
20.104824,0.9826499
17.796427,0.9468871
18.838318,0.95567477
17.962727,0.83495605
25.93232,1.3615801
22.006645,1.1653843
19.958328,1.1026363
22.320004,0.85805285
15.703587,0.85846126
18.139507,0.87899053
20.63014,0.9702374
21.44733,1.1738193
14.969829,0.72382057
18.837767,1.1098435
24.76612,1.1674653
19.486324,1.0165048
19.222925,1.1038885
24.429104,1.2035266
22.551962,1.1339833
15.0570135,0.83100516
20.611862,1.1691184
22.359138,1.1329728
21.383062,1.0904065
28.649603,1.4766536
16.11423,0.7781152
24.564632,1.2745293
19.670155,1.1010845
19.319117,1.0052309
21.085651,0.95528823
19.579113,0.9670737
18.56603,0.9383811
20.638323,1.1170971
16.786861,0.73190707
21.023205,0.9687252
19.983963,1.0828178
17.581116,1.061045
25.814102,1.2940768
25.273827,1.1255512
21.950577,1.1522446
22.955814,0.9957136
19.578857,1.0566865
21.43024,1.12996
17.91644,1.0279578
18.296612,0.9799519
21.53162,1.0988535
22.683764,1.2342911
22.772766,1.1458151
19.352972,0.9050758
18.475801,0.97530735
19.195951,1.0249331
17.551615,0.9536808
23.015757,1.163106
22.506155,1.1395459
20.447365,1.1345146
14.031124,0.76024216
17.825575,0.8836509
23.635658,1.118765
18.520538,0.8917043
19.221327,1.1176924
20.257702,1.0494444
19.191944,1.0171382
21.16554,1.0046134
17.234703,0.9151926
23.121668,1.2112695
20.19643,1.1258478
22.15836,1.2099559
20.14408,1.1352983
16.033789,0.9245321
22.093147,1.0615357
16.11568,1.0341703
22.22343,1.1886263
16.943949,0.9359269
19.53561,0.95314765
20.813469,1.0945199
19.226334,0.93091977
15.517661,0.75592005
18.087662,0.8534172
19.929838,1.0621971
19.030874,0.94342685
22.20616,1.1562134
20.566448,1.110726
18.564362,1.0342159
18.525906,1.05397
21.602058,1.0707068
22.481285,1.0812929
