grain_R,grain_asp
-79.35069,-66.47839
-74.433586,-62.498455
-83.28839,-69.56049
-54.782257,-45.823772
-64.08956,-53.741776
-54.841652,-45.829693
-67.44984,-56.48631
-83.83888,-70.24576
-69.365845,-58.00661
-86.79732,-72.510925
-89.363464,-74.81649
-72.35891,-60.34679
-74.95103,-62.886635
-72.175026,-60.468327
-69.61499,-58.132893
-69.43705,-58.134907
-84.182755,-70.37597
-76.457985,-64.112335
-75.55924,-63.347755
-69.821335,-58.45003
-93.83382,-78.81026
-63.310352,-53.03128
-77.645355,-64.961426
-65.01197,-54.27623
-71.69622,-59.9508
-91.34328,-76.29417
-72.1853,-60.23342
-78.4315,-65.48737
-72.499535,-60.469353
-81.577255,-68.25481
-58.949303,-49.30974
-59.646984,-49.900566
-78.18636,-65.476654
-68.63676,-57.56031
-78.03655,-65.29192
-71.88466,-60.148296
-80.36652,-67.296814
-81.02071,-67.61287
-62.439316,-52.23631
-87.34567,-73.08972
-74.54631,-62.424747
-66.88964,-56.01823
-51.992714,-43.429325
-73.01667,-61.02501
-79.92842,-66.76087
-61.09669,-51.138336
-71.38884,-59.660614
-65.246376,-54.561478
-64.22162,-53.789085
-80.39718,-67.28327
-79.041504,-66.258484
-97.69795,-81.81989
-65.80339,-54.99353
-80.10038,-66.83657
-66.979774,-56.174847
-94.596535,-79.20104
-74.603775,-62.302456
-74.816444,-62.42547
-95.823135,-80.27084
-78.07759,-65.37407
-71.32595,-59.741047
-80.134094,-67.05148
-75.633064,-63.346283
-71.98102,-60.325493
-67.89735,-56.785637
-81.8625,-68.56195
-61.34512,-51.37564
-68.51323,-57.15961
-62.099277,-52.006104
-74.89992,-62.860233
-73.85147,-61.699493
-75.319695,-62.995365
-56.95471,-47.42932
-78.33956,-65.362175
-61.808163,-51.752556
-79.483116,-66.342026
-82.42718,-69.05965
-59.45882,-49.719074
-78.81991,-65.8239
-67.07727,-56.034203
-67.0224,-55.957497
-71.417755,-59.70189
-72.37552,-60.59054
-81.42316,-68.204285
-72.985886,-61.03489
-58.05104,-48.480064
-76.83707,-64.38859
-59.05519,-49.360806
-89.732285,-75.1987
-77.251564,-64.391785
-73.02808,-61.188267
-74.72536,-62.573925
-65.28035,-54.634167
-89.85684,-75.33
-87.359474,-73.18563
-65.5801,-54.78095
-69.90999,-58.63714
-78.88117,-65.93216
-81.28061,-67.845985
-80.57367,-67.2391
-72.0586,-60.149117
-71.415115,-59.979553
-81.450264,-67.92934
-83.78838,-70.1175
-63.639664,-53.02293
-71.891365,-60.01247
-90.55176,-75.68714
-76.77053,-64.17252
-55.544334,-46.540173
-77.804886,-65.28266
-61.626705,-51.61514
-71.97288,-60.02721
-79.80134,-66.534035
-63.09725,-52.858093
-68.38553,-57.342236
-78.140724,-65.59975
-87.452415,-73.066765
-71.337204,-59.63624
-69.28752,-58.110195
-76.180115,-63.778435
-75.97031,-63.53686
-63.707897,-53.24438
-87.46891,-73.01279
-67.1609,-55.995335
-82.70797,-69.14384
-64.67249,-54.10992
-61.74237,-51.651955
-95.00784,-79.67129
-69.30379,-58.027897
-74.84355,-62.281338
-79.327705,-66.626625
-73.15295,-61.21192
-87.96492,-73.602394
-76.106674,-63.742825
-61.672855,-51.63634
-61.753536,-51.587967
-65.592995,-54.878014
-72.517685,-60.656227
-73.74736,-61.76351
-68.15629,-57.025337
-61.73443,-51.716686
-65.54763,-54.914948
-90.18627,-75.63702
-88.74224,-73.951744
-70.60868,-59.124104
-79.68271,-66.68616
-69.79494,-58.566708
-49.41384,-41.31932
-56.90871,-47.803303
-73.352394,-61.387383
-91.915665,-77.06636
-60.060963,-50.246178
-84.2688,-70.82427
-61.809586,-51.808193
-73.76831,-61.96485
-70.399414,-58.992928
-80.22113,-67.343735
-71.03724,-59.424652
-86.05949,-72.07821
-67.66232,-56.814583
-69.83213,-58.333027
-88.3428,-73.79607
-66.07344,-55.338543
-75.27043,-62.88216
-70.30316,-58.757023
-93.39615,-78.05321
-53.51325,-44.726166
-65.97733,-55.252262
-77.77615,-65.13843
-63.875977,-53.48293
-81.12342,-67.97049
-76.60956,-64.03608
-70.885605,-59.27459
-82.31808,-69.00477
-58.419083,-48.9965
-79.385376,-66.77894
-72.20773,-60.434505
-55.5927,-46.480217
-79.60351,-66.59422
-67.00088,-56.053375
-72.70308,-60.89563
-84.16602,-70.63245
-84.62973,-70.97193
-61.856003,-51.456432
-81.896454,-68.25334
-72.31381,-60.655888
-70.38773,-59.00435
-63.262627,-53.12998
-80.01321,-67.12545
-63.61755,-53.229813
-71.755066,-59.994156
-69.26062,-57.97665
-73.26794,-61.210438
-85.77063,-71.84016
-59.25034,-49.561874
-84.39367,-70.805145
-83.057014,-69.55478
-66.633995,-55.705433
-64.5253,-53.84629
-68.20673,-57.013214
-80.20519,-66.86783
-50.810394,-42.648346
-68.22218,-57.232277
-75.80713,-63.5325
-65.83637,-55.057396
-65.26096,-54.71177
-72.96089,-61.035625
-84.429596,-70.879555
-75.40297,-63.17169
-70.72566,-59.456585
-63.179695,-52.910103
-63.737846,-53.13745
-75.18584,-62.910072
-64.141,-53.64611
-63.42521,-52.91966
-58.852863,-49.200066
-66.92285,-56.227303
-58.579983,-48.908955
-79.35812,-66.61563
-67.150444,-56.277824
-70.51393,-58.88043
-86.43429,-72.27119
-67.75952,-56.7347
-64.40646,-53.730743
-55.649513,-46.636417
-69.705475,-58.337658
-78.438576,-65.54055
-75.993996,-63.491673
-76.44734,-63.93082
-73.33646,-61.174706
-76.50217,-63.950706
-75.341484,-63.24768
-68.18127,-57.180897
-79.870285,-66.71908
-56.15272,-47.028076
-83.53697,-69.916916
-64.501884,-53.993748
-72.97989,-61.20178
-69.355835,-57.912483
-73.627174,-61.66305
-82.449776,-69.05014
