grain_R,grain_asp
14.625946,1.1025989
19.339638,1.1006784
20.78392,1.4586194
28.131203,1.6942035
25.691315,0.9685471
12.743004,1.2072479
19.268108,0.9067782
26.4187,1.3655549
16.478035,1.3387865
30.044468,1.1994547
27.841434,1.3848011
14.820713,1.1565101
32.346687,1.112209
26.757526,1.3299468
19.206444,0.9575475
44.71113,1.2520512
18.720558,1.030557
20.782894,1.4480895
16.321608,1.4030688
15.295864,1.354585
19.8012,1.4411978
30.35799,1.5463195
22.446224,1.973108
29.86623,1.7037827
19.55323,1.4449536
14.766726,1.1792449
14.101221,1.2822175
16.584635,1.7761788
20.43435,1.4639758
19.295477,1.359815
15.26788,1.020078
10.800464,1.0926329
17.048954,1.1739422
19.886993,1.4334441
23.000225,1.1897384
17.724777,1.1844825
18.059238,0.80992466
19.188034,1.3881667
19.853455,1.9116513
10.425884,1.3465705
14.6977005,0.75198793
17.50251,1.0617939
20.714344,1.8005794
23.692995,1.4577104
16.194538,1.0352169
26.938156,0.99332035
20.975971,1.2844149
25.038311,1.3555735
14.036892,1.2189113
30.4389,0.75926125
27.452831,1.0670966
27.766624,1.3922197
21.035007,1.1109966
26.052841,1.1051891
18.377876,1.1124358
10.820535,1.2809938
16.852757,1.2910155
34.569458,1.6202279
18.823292,1.4477876
12.438319,1.025726
22.061356,1.5225921
30.968521,1.5015883
21.853037,1.6261097
15.114767,1.3198898
18.103699,1.4849302
21.283665,1.5790702
29.244696,1.3125495
17.438889,1.7648066
15.386865,1.3150818
14.279035,1.1491543
22.543594,1.2950947
16.104912,1.6061395
14.831645,1.1683381
11.874648,1.2070001
16.264854,1.1025523
13.167938,0.97977257
30.509865,1.1615069
21.133492,1.2505811
15.922562,1.2251495
19.82246,1.1250463
15.344949,1.449237
25.815308,1.5121133
27.461187,1.7242821
13.645108,0.9806879
24.45863,1.21982
26.328133,1.9051069
17.769403,1.3456427
14.518,1.0297431
21.278564,1.0582604
23.534334,1.3353449
23.449738,1.0331885
24.727196,1.065181
17.394302,0.9456272
26.125246,1.0069826
38.84846,1.9046197
18.099195,0.97244275
23.714012,1.5081308
15.874722,1.3053833
19.804989,1.6464615
21.290958,1.7426343
20.617153,1.0887188
13.276983,1.4296027
16.366573,1.545359
16.360296,1.1561095
22.754559,1.3259561
12.249054,0.983155
29.6087,1.9071617
15.345493,1.5049543
16.298313,1.5091119
14.611425,1.1563977
17.956503,1.1788697
19.677094,1.6344565
24.403088,1.7778136
18.467766,1.3315318
13.504372,1.5129284
22.976484,1.6370109
30.077766,1.4997146
17.336058,0.9256843
20.556381,1.305533
23.436348,1.2551674
24.305214,1.2491097
17.797125,0.9662926
29.71373,1.319534
25.0564,1.2631644
12.01066,1.142929
26.795845,1.3501182
20.883429,1.1745967
14.990047,1.2246484
24.619083,1.2606735
22.857635,1.4869736
34.336864,1.8400638
14.736456,1.3794785
18.088848,1.4758319
20.34092,1.3395897
17.523655,1.6677316
18.68072,1.3697809
16.533554,1.3432757
21.92429,1.6416665
25.951683,1.2231122
24.175575,1.5470399
20.395584,1.0636238
13.990872,1.3071501
22.279669,1.2725753
29.617727,1.7327709
13.096303,1.0671232
20.957912,1.5943471
20.151318,1.4198607
33.05906,1.5679383
