grain_R,grain_asp
42.99279,1.3423504
25.473497,1.2044287
21.83674,1.3144429
43.86582,1.0999266
46.889725,1.4251848
36.182545,1.8526725
14.034273,1.8642172
25.468657,1.5102606
6.3544974,2.388749
13.469551,1.1999812
13.335009,1.9511946
11.279121,1.3613136
11.09038,1.8935097
4.4535065,1.6618909
14.350409,1.7769511
8.710199,1.6008357
9.420969,1.3062828
5.6831765,1.4730244
15.291834,1.0472075
19.579882,1.5377678
31.895338,1.2477914
44.428047,1.5189284
19.95305,1.4609506
32.06449,1.7304405
27.782164,1.1403431
37.613754,1.4301778
15.753704,1.5461985
3.7602348,1.9378711
13.343538,1.4742546
25.689749,1.198868
7.731865,1.3871186
21.13088,1.5468674
9.818257,2.1245768
10.889521,1.4856753
34.66224,1.0622095
15.319703,1.3054665
4.1721025,1.441967
7.870134,1.8210672
13.813759,1.6114178
13.5419855,1.4999137
23.89555,1.3922938
9.804326,1.8794361
18.684298,1.5426828
6.877094,1.6628132
22.361898,1.0484369
14.96666,1.4036595
17.82172,1.2443858
58.801697,1.661074
12.894033,1.6612898
4.146375,2.1669831
39.521385,1.3955556
8.920729,1.3103251
22.918854,1.6719093
5.898418,1.8456839
6.613634,2.1374435
29.65602,1.216664
12.683155,1.5413471
36.231236,2.0976222
41.1839,1.3254095
11.567037,1.4030458
9.0243845,2.237145
21.960993,1.6520289
62.052677,1.2931536
18.995615,1.0111026
16.29252,1.180659
7.882772,1.2287178
7.784437,1.7713335
9.72516,1.4869722
58.243324,1.7150527
7.394487,1.57791
44.10244,1.3466862
11.987582,1.1284684
18.18276,0.99649364
41.278107,1.0583166
5.892743,1.0744542
34.567245,1.3776177
22.94261,0.7482341
11.495783,1.332604
17.94902,1.5259491
42.939926,1.6987149
20.4428,1.318815
36.920845,1.6547357
24.209501,1.3844914
7.939108,1.5489335
29.820501,1.3725016
9.407759,1.918818
20.497969,1.416874
10.574847,1.493265
6.5123467,1.8727156
17.66703,1.4943091
42.943504,1.2294184
7.6717114,1.467774
36.736595,1.7206563
45.385933,1.2448996
18.606752,1.374942
3.5422304,1.574966
20.190977,1.3503536
23.804144,1.5724121
14.254739,1.1560966
7.701,1.6464155
28.07086,1.512336
26.333221,1.1493127
35.722343,0.9857673
44.40467,1.6014014
33.931667,1.4252161
19.934141,1.5380877
23.069963,1.441419
47.8136,1.7306155
12.1097145,1.2136308
52.635155,1.6712266
27.378084,1.3536708
23.389784,1.7807543
26.726057,1.5879464
18.966501,1.1102046
8.532326,1.5804144
46.29514,1.4858674
13.918177,1.8698719
18.049734,1.8680389
12.9470215,1.2868036
9.171429,1.6612039
7.2865644,1.72876
17.284891,1.597251
23.12647,1.133045
17.896696,1.5681161
39.622025,1.6469074
15.211678,1.474934
13.8505535,1.622119
3.7054665,1.6496303
12.938193,2.1197681
30.466349,1.0008761
23.303307,1.1323847
23.117472,1.3961924
13.49025,1.5304015
27.926043,1.216761
15.013807,1.9087437
7.10263,1.670985
11.037627,1.5194508
16.265772,1.4985417
11.75623,1.330465
16.242401,1.4478525
12.70959,1.2460681
13.3801365,1.7479064
31.22951,1.6188945
26.529604,1.4600155
11.39903,1.5462147
9.712553,1.2663776
11.38715,2.2223034
7.6034446,2.116467
32.784416,1.9831086
11.356907,1.2922398
15.13647,1.3836781
24.876654,1.3937236
10.240618,0.95181483
10.751475,1.194874
8.498638,1.6771761
8.618088,1.6663505
17.419138,1.4649668
15.340237,1.6081817
13.676212,1.333466
8.582232,2.104198
30.90759,1.4817017
23.670916,1.203659
24.230171,1.3873395
34.738205,1.5975899
17.012655,1.1347486
45.56279,1.7357854
10.477987,2.0659766
24.165754,1.0615783
15.112587,1.8126452
17.072195,1.1681781
5.612291,1.3613759
52.839474,1.2947382
6.6000056,1.640383
70.91794,1.2401313
54.344376,1.6627015
13.307619,1.2163068
11.418815,1.6254423
24.682486,1.332333
6.34584,1.6897999
53.725056,1.1682767
7.573051,1.6565063
15.104494,1.4384812
30.581663,1.2698817
16.631853,1.5432072
24.178198,1.708627
31.600489,1.2283602
26.27366,1.4785824
27.735033,1.1548862
48.482025,1.0165719
6.3140755,1.6353582
39.3858,1.3916253
18.92959,1.0646539
53.630867,1.7063764
18.19813,1.1371387
19.280462,1.484272
23.399115,1.2963526
10.778051,1.8278373
15.923956,1.4186443
20.586435,1.5214943
8.427551,1.4307399
61.47985,1.5567964
16.201847,0.9394228
13.236683,1.3342322
16.526196,1.2463187
23.00178,1.346949
14.157179,1.4552823
6.6480136,1.5442511
26.766275,1.3692541
18.410807,1.3531439
14.088047,1.3401865
32.79654,1.3159848
24.93273,1.3551087
26.524904,1.0287728
44.38341,1.0152565
20.877867,1.4186274
5.794388,2.0034926
9.599281,1.4874198
25.170582,1.6464818
22.447622,1.2716013
37.406445,1.581647
19.835001,2.031746
17.292511,1.274319
10.707964,1.2559797
22.65641,1.6119484
10.983791,1.4547431
8.53582,1.6101805
18.756502,1.8730973
5.949952,2.378264
16.822779,1.0850021
25.097239,1.5876033
18.406538,1.4027413
5.60346,1.7469583
11.916724,1.3184422
14.147476,1.4013463
6.8858566,2.6852777
38.926323,1.6757566
23.372568,1.7031785
28.98493,1.0808263
19.795933,1.371365
7.821453,1.9499881
20.74659,1.250891
63.237823,1.3906611
23.457975,1.1867406
33.31633,1.5960647
3.6955662,1.6501814
34.822582,1.4608637
17.846846,1.4199239
16.765818,1.2581049
6.0811405,1.7585392
23.529387,1.3847195
15.266401,1.7349072
24.037252,1.832641
10.859229,1.4421394
26.226923,1.297677
11.156157,1.3498542
30.852697,1.9127339
9.960892,1.675538
26.29835,1.525674
14.833883,1.1702062
9.340801,1.5244113
32.044174,1.3944578
22.847994,1.0560963
12.574636,1.6135886
25.183939,1.1903093
12.381852,0.7362663
18.198004,1.4387285
29.627127,1.402512
12.504089,1.3269862
51.038498,1.3751689
7.4936438,1.7394867
17.990263,1.5566205
3.8823624,1.6769749
30.365152,1.2054204
16.090023,1.3811347
4.6386676,2.1894488
16.887197,1.2292602
18.790611,1.0665238
30.473627,1.5195937
8.400797,1.8619882
30.309341,1.4702134
28.132952,1.2234411
7.31196,1.683496
24.115505,1.3073648
13.781488,1.7709166
15.752747,0.8891437
27.729706,1.1395787
22.950605,1.484049
14.690205,1.3579332
10.629694,1.1906285
34.230118,1.8410304
18.363543,1.0361048
21.14018,1.5208877
12.360683,0.89309806
25.761045,1.1419162
35.6804,1.2150894
4.5449095,1.0445615
19.34364,1.1185299
8.209216,2.0306723
11.153799,1.3610281
6.5301785,1.3529258
27.215693,1.1615192
19.35236,1.2586112
29.934658,1.4736831
15.431667,1.7806162
23.585901,1.6706713
4.4074163,1.368676
9.474542,2.4555454
42.262688,1.3570675
7.3053646,2.687488
49.54087,1.4874421
10.690834,1.7976019
11.018052,1.3635677
11.315223,1.5234617
20.295034,1.482563
52.83046,1.2312378
36.017883,1.4061054
11.207132,1.7733179
20.65806,1.5715526
31.493723,1.3396057
31.058033,1.4133533
45.78929,1.6529785
26.261652,1.5450494
24.828941,1.579472
33.503784,1.2775425
10.57144,1.5011654
4.3980346,1.3803107
10.644421,1.9369857
31.992352,1.2205741
4.434171,1.4290452
27.38336,1.4632561
21.346243,1.5790555
27.534296,1.4672219
14.546494,1.2990671
16.343313,1.2585028
21.027029,1.116854
39.575367,1.2874409
43.194946,1.8829385
24.583656,1.287724
21.918245,1.3904786
36.73027,1.7737519
20.547276,1.4169213
11.060149,1.2079152
22.454,1.5186926
23.602106,1.7137314
10.926346,1.6335483
52.832268,1.0485176
49.09329,1.3431813
24.50638,1.3850951
69.29685,1.1749648
21.012764,1.0580006
22.339659,1.2871321
44.635803,1.4784547
5.052581,1.9880023
11.556767,1.3156145
22.340088,1.2781789
50.446495,1.0214833
12.770239,1.3044844
10.469882,2.0123935
13.072934,2.238798
13.649144,1.995472
41.83188,1.884405
42.416756,1.5089396
6.5486555,1.5086299
19.929087,1.1735481
20.030895,1.084862
12.8194275,1.4652793
7.0437913,1.5102203
14.353887,1.6560539
33.10458,1.7181618
