grain_R,grain_asp
27.38928,3.071159
4.6652646,0.7408533
19.493416,2.0288033
22.276363,2.5623586
3.4593582,0.5579383
22.185154,2.6533775
52.172623,5.4934354
16.244184,1.80421
45.738323,4.8059573
27.967709,2.8683953
9.698062,1.0646355
16.655045,1.9592757
11.951413,1.4458127
51.80452,5.2962756
16.214195,1.8343339
32.471306,3.5733826
23.04358,2.4454787
19.96362,2.2186627
16.13481,1.8517268
17.655632,2.0775387
16.08574,1.942056
31.923706,3.6025727
10.409283,1.3213902
4.95395,0.66497654
32.5662,3.545052
23.630417,2.2410522
33.064022,3.7358384
38.96344,3.9460423
47.126827,4.835004
36.53695,4.0570626
12.880528,1.551681
20.580568,2.2532618
9.117001,1.0886459
9.771624,1.2409704
29.258936,3.034116
13.072168,1.4606926
17.09887,1.9579506
5.9312086,0.78767604
7.7828784,1.0618668
18.717175,2.1001923
17.340403,2.079145
35.693787,3.7618725
7.9882827,1.1465747
5.1833034,0.71979874
12.106577,1.59307
20.142115,2.2178512
29.514698,3.2827783
36.36501,4.0720716
5.06023,0.7549512
26.198256,3.051086
6.730905,0.74095744
6.7337193,0.8614436
27.970737,3.0120597
21.631613,2.3375778
7.5794663,0.8867185
21.691814,2.362239
27.495968,2.9470844
8.441754,1.1470745
5.2009473,0.72355735
10.520622,1.2069373
2.6030314,0.4519996
32.729984,3.6196556
44.84736,4.9663444
30.400787,3.3455997
32.301487,3.48271
14.205867,1.7627621
44.10666,4.5586567
20.513962,2.4331532
10.364602,1.2010918
21.053036,2.194846
33.236984,3.671554
4.7391953,0.7040438
25.483557,2.6957374
15.500299,1.8297102
34.85788,3.7328172
27.175934,2.9685268
18.774075,1.8905656
7.5104337,0.9228606
6.54442,0.910017
17.350195,2.3147635
19.485931,2.179787
13.338326,1.4803286
9.63575,1.2524302
15.56306,1.8425815
14.107702,1.6150887
12.868182,1.5051165
7.5602007,0.9228192
6.710567,0.9064852
4.188645,0.64658797
34.168472,3.7066689
8.576098,1.0964637
25.880695,2.9500136
13.227273,1.4872582
12.552379,1.4556468
7.5802693,0.95830375
48.352486,5.1322956
25.922886,2.8587618
9.754636,1.2995436
60.443115,6.4356565
19.565876,2.2280655
21.008347,2.2211895
7.55201,1.0336351
5.4754195,0.72989184
11.954772,1.50614
42.121902,4.3287773
23.377846,2.597436
25.061893,2.7053084
5.8365803,0.8331217
11.312516,1.507359
7.3163733,1.0313578
13.644219,1.5726621
33.41077,3.5461907
14.981184,1.8148248
13.735335,1.6996729
20.174995,2.0966077
19.14891,2.2449713
18.629501,2.1678212
3.3837118,0.54010016
12.718804,1.4335837
27.627205,3.0540671
29.350952,3.37016
21.541779,2.2757866
9.866294,1.2423468
12.26485,1.3791537
6.8184114,0.96903515
7.940288,0.952851
27.698463,3.2862349
18.109314,1.951854
21.23181,2.2007475
22.524574,2.4368608
18.424809,2.016455
7.091512,0.9767745
28.575573,2.9905157
8.993805,1.1173048
15.514374,1.9318771
37.19346,4.026378
8.084128,0.93188155
23.966045,2.3265238
13.417199,1.5345623
11.811675,1.5103943
11.73026,1.4744313
16.909754,2.0747404
11.657543,1.3232529
15.50929,1.9753304
4.473107,0.6333233
29.789572,3.4727306
12.832454,1.4556997
28.552105,3.253532
33.76184,3.4974933
8.396251,1.0444512
1.5465118,0.3078119
27.41243,2.842658
20.96513,2.321753
21.726254,2.4916685
7.6003275,0.9475995
21.102238,2.411305
10.387401,1.3083606
15.454822,1.6833158
13.564884,1.6676359
10.149515,1.2092171
8.598461,0.96155006
5.452022,0.7131751
45.440426,4.8043547
19.041824,2.138228
19.143177,2.2898233
44.86745,4.7439127
11.9027605,1.418885
12.059159,1.4579577
7.902933,0.98112947
30.459164,3.2885382
22.594917,2.5086346
11.310555,1.3318768
23.345856,2.5055385
10.886075,1.3364966
34.018585,3.7364943
39.953407,4.402213
32.213615,3.5136552
53.182415,5.498337
29.472912,3.3735542
27.350046,2.9541059
17.301386,1.9608221
2.8308718,0.5280236
4.3366284,0.65640056
4.9172206,0.6587675
16.952755,2.0301614
22.813412,2.581579
12.847466,1.4026334
38.349716,4.1712914
18.452297,2.2554364
6.75034,0.92043036
9.537234,1.1805499
19.343906,2.1875193
27.744926,3.069848
20.923038,2.4183238
8.229048,1.0082973
15.517567,1.6454163
15.33561,1.7817597
20.623564,2.3063269
5.0669436,0.7768158
43.842506,4.5949373
22.103067,2.5962887
13.579926,1.632654
34.34883,3.802171
13.781816,1.4757657
8.095679,1.0138187
38.73577,4.2847204
28.84161,3.2614622
35.38077,3.712532
7.1362634,0.9222429
25.9379,2.9447148
22.55484,2.3709247
14.463112,1.8673735
29.23243,2.9707277
17.989792,2.0108569
17.6771,2.1248655
22.435131,2.6163566
2.3216994,0.44862178
16.514761,1.8522816
27.215786,3.2043097
38.630978,4.1809645
13.222272,1.5252113
24.757118,2.6641893
3.1726058,0.567577
22.708445,2.5446005
19.841984,2.2708807
14.336173,1.7884784
11.959979,1.2986555
24.737034,2.7021499
35.718086,3.8449411
37.191917,3.9898758
11.851846,1.3772652
24.051403,2.5596185
15.851041,1.7994103
6.94647,0.87468547
7.114536,0.92028207
34.777695,3.6811388
47.977478,5.237861
16.29338,1.9844232
9.581481,1.1996894
14.348295,1.6137404
22.760838,2.6067502
25.196377,2.8801603
15.091849,1.7196374
14.5363,1.729403
26.024918,2.7480283
8.235983,1.0910993
9.251997,1.1559215
12.181561,1.4672515
41.66809,4.7543983
13.47022,1.48772
19.736923,2.1989584
51.85503,5.6045465
8.955165,1.0530314
33.645916,3.5669503
31.409092,3.4269395
5.2050366,0.7256902
2.9559236,0.47175097
17.74955,2.1267717
19.518456,2.2304199
16.254295,1.8974383
15.909709,1.9407432
7.2614694,0.98548406
22.581219,2.5081527
17.821938,2.136578
8.877706,1.1479719
33.357544,3.638454
31.018147,3.2796507
16.990704,1.883683
11.141889,1.2861729
29.066628,3.0464692
44.18833,4.7611837
5.403807,0.65432495
13.900584,1.5829139
15.19272,1.7214212
41.931076,4.359603
33.49417,3.5028734
8.971118,1.1485939
16.701725,1.979543
22.56314,2.2535856
22.09068,2.4794445
20.684294,2.3699126
19.81583,2.1572022
13.595824,1.6460519
6.8109207,0.8814325
3.699972,0.5331426
30.116318,3.2400837
22.144587,2.6222892
21.458086,2.3359394
4.529806,0.6180233
9.899341,1.1849408
23.08348,2.5836763
20.146748,2.2861078
10.381238,1.2549367
14.072379,1.6542561
4.961318,0.6831482
14.362931,1.6518614
11.399855,1.4145584
57.55125,5.824623
4.313636,0.57468605
8.956313,1.073773
47.413727,5.0049515
33.78298,3.8155353
34.589806,3.6941571
15.473294,1.7770708
14.751905,1.6306722
13.882337,1.6452572
10.788236,1.2538071
5.783884,0.747889
16.662306,1.9670701
21.322453,2.4073558
21.211058,2.3849869
41.776886,4.2391195
20.405148,2.485745
1.5301939,0.32020885
60.641655,6.2250576
8.424722,1.204817
21.065712,2.215105
9.207644,1.1536937
9.008557,1.1134729
9.573428,1.1636884
8.702939,1.1099248
16.04657,1.7695541
36.49812,3.8265748
22.653284,2.582402
5.446365,0.7338744
21.04461,2.5575757
20.561695,2.3919907
19.711758,2.3343172
28.34997,3.059915
51.215042,5.0649586
31.77977,3.442652
60.580734,6.1825476
16.379286,1.8836663
6.608322,0.94100714
21.283154,2.3848543
12.381031,1.5171707
19.639023,2.2343774
12.978723,1.5415518
34.354305,3.5207183
9.171681,1.1394873
17.816307,1.9741309
30.66458,3.1849375
4.4349985,0.6573023
13.131721,1.4681423
32.458797,3.4257472
20.782255,2.38456
17.611732,2.0886207
13.465392,1.533464
13.126769,1.5111527
9.564442,1.1450567
23.502983,2.5908413
13.681032,1.6338649
14.5134115,1.7897928
32.559246,3.772843
14.346536,1.6426649
29.892597,3.254313
8.319805,1.1395705
36.5251,3.774515
27.772373,3.1489177
19.75533,2.253211
4.387529,0.62394094
17.988277,2.0688007
45.917202,4.874644
10.7530155,1.3077867
8.483987,0.999152
31.155403,3.3642902
9.483369,1.2461569
18.474596,2.2078376
13.518567,1.7039254
18.342735,2.140593
18.954891,2.203099
41.282913,4.4575157
40.814976,4.5195456
28.812698,3.1322913
17.733648,2.1658669
1.8099566,0.3334493
24.346416,2.6177154
11.311557,1.4998264
26.264172,2.7921858
7.8036046,1.0210278
18.128035,1.9770992
41.81699,4.4438334
9.769516,1.1663699
17.027685,1.9946127
43.78656,4.8937254
11.799092,1.3604426
16.467539,1.8740461
55.86842,5.573056
12.788238,1.3444173
3.9211786,0.5819491
11.803309,1.3974366
14.367151,1.6076183
8.242095,1.0825186
14.383166,1.6843092
11.432385,1.476017
6.6317906,0.96425617
17.652386,1.9966888
8.076285,1.0496798
8.946294,1.1280546
10.602563,1.4164894
10.092017,1.2823942
12.141988,1.2902131
46.146408,4.8214703
20.950138,2.4965744
33.72114,3.5370593
25.949448,2.9819674
13.128372,1.4661958
19.473734,2.1931777
4.3758826,0.67265564
5.004208,0.68617696
22.676542,2.4729521
49.633247,5.163352
4.6855893,0.6721689
9.225474,1.186378
23.801485,2.6070638
24.383902,2.6132631
8.608016,1.1947784
22.330132,2.5632486
20.375208,2.230696
21.066853,2.481505
16.548393,1.8170252
24.560776,2.6968367
13.3379345,1.6540318
41.53171,4.228716
35.610134,3.8204463
10.240123,1.2180955
13.515479,1.7376792
55.732727,5.655245
34.307144,3.6446242
33.11223,3.5190866
24.934666,2.8992586
15.386167,1.896301
11.1745,1.3012896
10.050784,1.2947643
7.741842,0.96016616
8.596214,0.995117
27.81112,3.0712636
45.227562,4.9226556
37.27031,3.8994124
13.634252,1.5463631
8.762023,1.0425293
29.037745,3.21835
24.519524,2.5200438
34.657608,3.7658575
3.4543023,0.5706364
